,playlistURI,participant,rating,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
10,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Do Me!,3an1aoJKoBXJKoIfdDbVwf,https://p.scdn.co/mp3-preview/dae543617f17b1d84cd1b0e1a6b2cb61b010ca38?cid=961d9cfe0e7c426da68d7932c2693fc9,1990-01-01,"['boy band', 'contemporary r&b', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.716,0.772,-6.816,0.037,0.134,2.15e-06,0.35,0.671,107.823,10,0,272440,46.0
11,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,How Am I Supposed To Live Without You,3DooRt0FwEyhDlFauzblfR,https://p.scdn.co/mp3-preview/3282bc19e2bc5c2f0f9c9f54f66eece6dabf7c22?cid=961d9cfe0e7c426da68d7932c2693fc9,2019-02-08,['soft rock'],0.314,0.449,-7.448,0.028,0.439,0,0.0964,0.222,131.744,7,1,287999,25.0
12,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Pump Up The Jam,21qnJAMtzC6S5SESuqQLEK,https://p.scdn.co/mp3-preview/7975f4abfca721eaa1642c20441481f71f87e6b2?cid=961d9cfe0e7c426da68d7932c2693fc9,1989-11-28,"['eurodance', 'europop', 'hip house', 'new beat']",0.885,0.844,-9.225,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,10,0,320307,65.0
13,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Opposites Attract,7z38bideBRvGAgjXe2SECm,https://p.scdn.co/mp3-preview/baab823240d73e409076de4a211621edaeed0a40?cid=961d9cfe0e7c426da68d7932c2693fc9,1988-01-01,"['dance pop', 'new wave pop', 'soft rock', 'urban contemporary']",0.783,0.842,-8.838,0.054,0.0337,2.57e-06,0.0519,0.933,117.79,1,1,265373,50.0
14,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Escapade,2AogQC6Bm2BzLhXyJNHMJK,https://p.scdn.co/mp3-preview/44693d772d8fe6ef0b70423083e2cf4fdbdc26d0?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-04-06,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.776,0.965,-4.742,0.049,0.00249,0.0023,0.0785,0.736,115.223,1,1,285760,0.0
15,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,All I Wanna Do Is Make Love To You,5YjKdeES9QRJ8NmF4Xc8pV,https://p.scdn.co/mp3-preview/35a7d18d0b1ff3d5152d25d10da75ec88740fc73?cid=961d9cfe0e7c426da68d7932c2693fc9,1990-03-25,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",0.626,0.746,-8.832,0.0282,0.16,0,0.0618,0.8,102.896,7,1,310893,64.0
16,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Close To You,33I3oS8UkebR3KRvqxD9X0,https://p.scdn.co/mp3-preview/539cb8219ec40167c28213eca4439db1e8ce8a7a?cid=961d9cfe0e7c426da68d7932c2693fc9,1990-01-01,"['lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",0.781,0.478,-15.427,0.0561,0.0849,3.93e-06,0.0877,0.962,95.992,6,1,325800,53.0
17,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Black Velvet,1KU5EHSz04JhGg3rReGJ0N,https://p.scdn.co/mp3-preview/0a7854e25f853fa77017b204774f0d8f13e24e52?cid=961d9cfe0e7c426da68d7932c2693fc9,1989-03-14,"['classic canadian rock', 'new wave pop']",0.754,0.366,-10.07,0.0312,0.273,9.04e-05,0.106,0.469,91.147,8,1,287440,69.0
18,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Release Me,1rIy3lkFJnMsTLZpxFmYU8,https://p.scdn.co/mp3-preview/426adbc303ca98b54203fd3683e59910af2312e1?cid=961d9cfe0e7c426da68d7932c2693fc9,1990-05-08,"['girl group', 'mellow gold', 'new wave pop', 'soft rock']",0.724,0.471,-11.143,0.0358,0.448,2.5e-06,0.218,0.442,97.211,0,1,295693,50.0
19,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Don't Know Much (with Aaron Neville),5z3ZDMP02xF33yCvPFnct3,https://p.scdn.co/mp3-preview/c4f4d60975d438f409b5809b9bbf05b3c2a8e35d?cid=961d9cfe0e7c426da68d7932c2693fc9,1989,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",0.401,0.285,-11.005,0.0327,0.657,1.13e-05,0.158,0.267,130.465,11,1,211973,63.0
20,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,What's Love Got to Do with It,4kOfxxnW1ukZdsNbCKY9br,https://p.scdn.co/mp3-preview/e7a9b0275367415473ba6aa3c734360bd03ae16e?cid=961d9cfe0e7c426da68d7932c2693fc9,1993,"['disco', 'new wave pop', 'soft rock']",0.851,0.406,-11.631,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,1,1,226880,66.0
21,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Say Say Say,2iwhqrveOYC8XLB7GZm63G,https://p.scdn.co/mp3-preview/ba791474a8634cf6e62b642c878be9a27293fbc1?cid=961d9cfe0e7c426da68d7932c2693fc9,1987-11-02,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.819,0.567,-13.536,0.0472,0.0504,0.00209,0.0411,0.815,117.537,10,0,234533,50.0
22,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Footloose,6W2VbtvMrDXm5vYeB7amkO,https://p.scdn.co/mp3-preview/63de20ceb46be4970991539228d73d1656dfb3ba?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-03-25,"['album rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",0.546,0.895,-7.189,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,9,1,220707,69.0
23,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Against All Odds (Take a Look at Me Now) - 2016 Remaster,63CHa6rmamv9OsehkRD8oz,https://p.scdn.co/mp3-preview/45d77b2cbabe54166ec75a71f87615875ff17a9a?cid=961d9cfe0e7c426da68d7932c2693fc9,2016-10-14,"['mellow gold', 'rock drums', 'soft rock']",0.58,0.498,-6.901,0.0277,0.198,0,0.132,0.111,116.271,1,1,206360,73.0
24,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,https://p.scdn.co/mp3-preview/afe282c3bd55e154592f1fc03eed3f119b672a2a?cid=961d9cfe0e7c426da68d7932c2693fc9,1984-01-04,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0.572,0.835,-6.219,0.0317,0.171,0.000377,0.0702,0.795,129.981,0,1,241600,76.0
25,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Hello,6HMvJcdw6qLsyV1b5x29sa,https://p.scdn.co/mp3-preview/bdb2341aedaf9e321db44446da60de382e09cb24?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-01-01,"['adult standards', 'disco', 'mellow gold', 'soft rock']",0.424,0.222,-15.053,0.0391,0.646,0,0.148,0.0606,61.648,9,0,246933,65.0
26,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Owner of a Lonely Heart,0GTK6TesV108Jj5D3MHsYb,https://p.scdn.co/mp3-preview/9e5d2d1a4f4a6e47a35bb46988c85a9b9326de86?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-06-01,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']",0.744,0.798,-5.981,0.0364,0.175,0.00367,0.26,0.89,125.061,7,1,268507,68.0
27,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Ghostbusters,569uHYIB0X324FZOBEhvit,https://p.scdn.co/mp3-preview/9f4aa5928f0ebd496ba0cf308c36eecd9715b37c?cid=961d9cfe0e7c426da68d7932c2693fc9,1993-10-12,[unknown],0.778,0.719,-9.698,0.0345,0.0123,0.0262,0.297,0.729,115.4,4,1,239133,59.0
28,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Karma Chameleon - Remastered 2002,2wSAWEYUHkt92X4SBAPqZE,https://p.scdn.co/mp3-preview/6189959016a30067d490946edbea235bd959beb6?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-10-01,"['disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.668,0.73,-7.182,0.0366,0.225,0,0.188,0.894,92.049,10,1,252773,72.0
29,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Missing You - Single Version,47dQW3aoQ4Yx9s4vc64Vak,https://p.scdn.co/mp3-preview/04c986a59b225504576dafcfdf371d4b65ecf1b3?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-04-28,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",0.709,0.589,-7.908,0.0258,0.117,2.52e-06,0.122,0.821,103.254,11,1,210453,42.0
30,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,All Night Long (All Night) - Single Version,4czNORk5MjW5WOn98bki32,https://p.scdn.co/mp3-preview/3b23bbb52fb77ca92cc9cbcca3a1293fa416afdf?cid=961d9cfe0e7c426da68d7932c2693fc9,1992-01-01,"['adult standards', 'disco', 'mellow gold', 'soft rock']",0.748,0.603,-12.044,0.043,0.15,0.000261,0.0269,0.827,108.831,1,1,258667,69.0
31,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Let's Hear It for the Boy,1y8TSlMsECCLQEQiw0WkSc,https://p.scdn.co/mp3-preview/7003d0bf5a76d08c79df7dc15304e53e4f0873d8?cid=961d9cfe0e7c426da68d7932c2693fc9,2010-02-26,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0.774,0.462,-12.758,0.056,0.161,0.00022,0.0433,0.818,122.787,7,1,260933,38.0
32,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Dancing In the Dark,7FwBtcecmlpc1sLySPXeGE,https://p.scdn.co/mp3-preview/8f79f5c853e12e11f03a4ab9a2fe4a98e08793cd?cid=961d9cfe0e7c426da68d7932c2693fc9,1984-06-04,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",0.527,0.942,-5.64,0.0366,0.0115,0,0.188,0.495,148.723,1,0,241307,76.0
33,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Girls Just Want to Have Fun,4y1LsJpmMti1PfRQV9AWWe,https://p.scdn.co/mp3-preview/e43f7d6761b0a2eb4661ac9c00b1bc392900d809?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-10-14,"['new wave pop', 'permanent wave', 'soft rock']",0.71,0.799,-4.897,0.0328,0.22,0.000602,0.349,0.725,120.372,6,1,238267,77.0
34,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Time After Time,7o9uu2GDtVDr9nsR7ZRN73,https://p.scdn.co/mp3-preview/8bc5c9067e84524f17a3981a3d8aba943942ad15?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-10-14,"['new wave pop', 'permanent wave', 'soft rock']",0.726,0.449,-9.206,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,0,1,241333,73.0
35,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Jump (Original Mix),1kIu9zpYtWjgrLlsactlna,https://p.scdn.co/mp3-preview/48b1420315ab15e696c4b14ecc70b8b878051507?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-04-01,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",0.846,0.826,-7.909,0.098,0.0867,0,0.12,0.813,134.454,10,0,262560,61.0
36,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Self Control,6JNJERZGJwDVgkmbohBw7u,https://p.scdn.co/mp3-preview/65a07ca3521a49d5dc67bc58602e9ba2a8cc1728?cid=961d9cfe0e7c426da68d7932c2693fc9,1984,"['new romantic', 'new wave pop', 'soft rock', 'synthpop']",0.814,0.686,-12.172,0.0342,0.219,0.00382,0.155,0.778,106.679,6,0,246440,71.0
37,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Like a Virgin,1ZPlNanZsJSPK5h9YZZFbZ,https://p.scdn.co/mp3-preview/347c92a04e338ac368886a05977052301befae60?cid=961d9cfe0e7c426da68d7932c2693fc9,1984-11-12,['dance pop'],0.771,0.655,-10.842,0.0372,0.152,0.00197,0.0685,0.97,119.747,3,0,218627,69.0
38,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,I Want to Know What Love Is - 1999 Remaster,1JLn8RhQzHz3qDqsChcmBl,https://p.scdn.co/mp3-preview/a5ce528ed4159fa4af7422ec50ab69687c4772f3?cid=961d9cfe0e7c426da68d7932c2693fc9,1984-12-12,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.477,0.471,-10.036,0.0277,0.193,1.76e-06,0.131,0.423,81.204,6,1,304787,76.0
39,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,I Feel for You,5yR9u8QiOt8hJaddv32oo7,https://p.scdn.co/mp3-preview/2387614eaceab99d9abe226dfe326422b06c979c?cid=961d9cfe0e7c426da68d7932c2693fc9,1984,"['dance pop', 'disco', 'funk', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0.698,0.912,-8.993,0.0675,0.0145,0.0225,0.279,0.797,124.917,11,1,343400,58.0
40,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Out of Touch,7zLGHdfJ3JRPxvc96mEPEi,https://p.scdn.co/mp3-preview/b83e4b1eda40738abf963ac637de818e16dd14a5?cid=961d9cfe0e7c426da68d7932c2693fc9,2001,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.806,0.649,-9.004,0.0347,0.0391,5.55e-05,0.0557,0.897,114.834,9,0,249573,64.0
41,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,https://p.scdn.co/mp3-preview/695a604eb1791597dc5a41cb50fe8eed3a178192?cid=961d9cfe0e7c426da68d7932c2693fc9,1985-02-25,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']",0.645,0.795,-12.095,0.0527,0.347,0.00389,0.104,0.535,112.067,7,1,251489,84.0
42,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Money For Nothing - Remastered 1996,4nFNJmjfgBF7jwv2oBC45b,https://p.scdn.co/mp3-preview/c81ed278f0cc1e1db272f164b4afc9f745f0d1bb?cid=961d9cfe0e7c426da68d7932c2693fc9,1985-05-13,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",0.674,0.649,-9.321,0.0356,0.0456,0.000766,0.0644,0.645,134.212,2,0,505333,65.0
43,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Crazy for You,6B4oVElDIKRNcNUary0WG7,https://p.scdn.co/mp3-preview/d4bd3f03c5d2bc99f056539feca2110b7fb62ab0?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-09-18,['dance pop'],0.662,0.719,-6.606,0.0298,0.107,0,0.102,0.511,95.001,9,1,224320,60.0
44,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Take on Me,3YMTNzrRktpHDsi6OrmZNO,https://p.scdn.co/mp3-preview/b20fa96b7c17498e1e2280b761f74ba46181066b?cid=961d9cfe0e7c426da68d7932c2693fc9,1985-06-01,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock', 'synthpop']",0.526,0.931,-6.436,0.0473,0.0118,0.00182,0.0537,0.81,169.422,6,0,228520,47.0
45,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Everytime You Go Away,1Wvl2q8WYfHGyFnpxmv9op,https://p.scdn.co/mp3-preview/5c20147e9f0358ebd0163a45550818e4cadd557a?cid=961d9cfe0e7c426da68d7932c2693fc9,2011-10-07,"['europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.662,0.762,-7.532,0.0465,0.161,0.000123,0.0999,0.649,82.118,5,1,322813,39.0
